date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
7/25/2020,US,AK,,2,,,iso1:us#iso2:us-ak,2866,18,4906,257248,172,,,,,,,,,120,,,,0.039798954,,13.84545234,0.339633286,1.106602218,0.153978676,,,,2,,,1,
7/26/2020,US,AK,,2,,,iso1:us#iso2:us-ak,3100,18,5022,261224,172,,,,,,,,,234,,,,0.039299182,,16.11071675,0.291878788,1.084064376,0.148937786,,,,2,,,0,
7/27/2020,US,AK,,2,,,iso1:us#iso2:us-ak,3204,19,5176,266261,172,,,,,,,,,104,,,,0.04016419,,15.46628808,0.304040404,1.060667981,0.144144738,,,,2,,,1,
7/28/2020,US,AK,,2,,,iso1:us#iso2:us-ak,3348,20,5418,272439,172,,,,,,,,,144,,,,0.038722514,,16.11071675,0.291878788,1.036833565,0.133704633,,,,2,,,1,
7/29/2020,US,AK,,2,,,iso1:us#iso2:us-ak,3440,20,5691,277898,172,,,,,,,,,92,,,,0.041206635,,16.07166047,0.292588092,1.012938917,0.129055418,,,,2,,,0,
7/30/2020,US,AK,,2,,,iso1:us#iso2:us-ak,3557,21,5856,281896,172,,,,,,,,,117,,,,0.037356242,,17.08712383,0.2752,0.989520217,0.124268809,,,,2,,,1,
7/31/2020,US,AK,,2,,,iso1:us#iso2:us-ak,3675,21,6028,287319,172,,,,,,,,,118,,,,0.036933251,,18.14164347,0.259203445,0.96757114,0.119057957,,,,2,,,0,
8/1/2020,US,AK,,2,,,iso1:us#iso2:us-ak,3825,22,6180,291320,172,,,,,,,,,150,,,,0.036043682,,18.72748771,0.251094891,0.947715031,0.119016419,,,,2,,,1,
8/2/2020,US,AK,,2,,,iso1:us#iso2:us-ak,3982,22,6223,294341,172,,,,,,,,,157,,,,0.034996212,,17.22382082,0.273015873,0.930542843,0.112426597,,,,2,,,0,
8/3/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4062,23,6361,299368,172,,,,,,,,,80,,,,0.034556165,,16.75514542,0.280652681,0.916337166,0.11075392,,,,2,,,1,
8/4/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4123,23,6522,304821,172,,,,,,,,,61,,,,0.032969002,,15.13430968,0.310709677,0.90558584,0.108084058,,,,2,,,0,
8/5/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4181,23,6716,309564,172,,,,,,,,,58,,,,0.031354195,,14.47035286,0.324966262,0.897883545,0.104534016,,,,2,,,0,
8/6/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4221,23,6893,315270,172,,,,,,,,,40,,,,0.030135712,,12.96668597,0.362650602,0.893400961,0.11160153,,,,2,,,0,
8/7/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4286,23,7032,321610,172,,,,,,,,,65,,,,0.028445956,,11.93169447,0.39410802,0.892393279,0.123439428,,,,2,,,0,
8/8/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4371,24,7126,325986,172,,,,,,,,,85,,,,0.02656408,,10.66236527,0.441025641,0.894539612,0.128593337,,,,2,,,1,
8/9/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4471,24,7221,329471,172,,,,,,,,,100,,,,0.027624004,,9.549261202,0.492433538,0.899416895,0.13295889,,,,1,,,0,
8/10/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4537,24,7445,336911,172,,,,,,,,,66,,,,0.028063272,,9.27586722,0.506947368,0.906289831,0.142521849,,,,1,,,0,
8/11/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4587,24,7611,343180,190,,,,,,,,,50,,,,0.027605962,,9.061057664,0.573275862,0.914636335,0.145885924,,,,1,,,0,
8/12/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4653,25,7826,350731,190,,,,,,,,,66,,,,0.026255411,,9.217282796,0.563559322,0.923613697,0.154841388,,,,1,,,1,
8/13/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4748,25,7977,357993,234,,,,,,,,,95,,,,0.024744904,,10.29133058,0.621631879,0.932825159,0.163729273,,,,2,,,0,
8/14/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4867,25,8148,364525,234,,,,,,,,,119,,,,0.025345779,,11.34585022,0.563855422,0.941994602,0.166855786,,,,2,,,0,
8/15/2020,US,AK,,2,,,iso1:us#iso2:us-ak,4952,26,8279,369517,234,,,,,,,,,85,,,,0.02580342,,11.34585022,0.563855422,0.950954923,0.164269164,,,,2,,,1,
8/16/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5058,26,8360,373221,234,,,,,,,,,106,,,,0.0253737,,11.46301907,0.558091993,0.959043103,0.161934308,,,,2,,,0,
8/17/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5108,26,8486,377614,234,,,,,,,,,50,,,,0.024937716,,11.15056881,0.573730298,0.966283897,0.159844071,,,,2,,,0,
8/18/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5175,27,8631,383811,234,,,,,,,,,67,,,,0.024489208,,11.48254721,0.557142857,0.972309014,0.152331267,,,,2,,,1,
8/19/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5245,27,8793,390655,234,,,,,,,,,70,,,,0.023648236,,11.56065978,0.553378378,0.97705843,0.150960228,,,,2,,,0,
8/20/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5330,27,8902,396453,234,,,,,,,,,85,,,,0.023486099,,11.36537836,0.562886598,0.980745665,0.155669318,,,,2,,,0,
8/21/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5401,28,9064,403003,234,,,,,,,,,71,,,,0.023252272,,10.42802757,0.613483146,0.983783114,0.154792482,,,,2,,,1,
8/22/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5492,29,9218,408039,234,,,,,,,,,91,,,,0.023795646,,10.54519642,0.606666667,0.986458762,0.148246586,,,,2,,,1,
8/23/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5556,30,9284,411692,234,,,,,,,,,64,,,,0.023454753,,9.725014475,0.657831325,0.988678453,0.141832314,,,,1,,,1,
8/24/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5626,30,9393,416387,234,,,,,,,,,70,,,,0.022857863,,10.11557731,0.632432432,0.990801929,0.141219319,,,,2,,,0,
8/25/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5621,33,9586,423512,234,,,,,,,,,,,,,0.023489768,,,,0.992824891,0.146408843,,,,2,,,3,
8/26/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5671,34,9824,430779,234,,,,,,,,,50,,,,0.025051634,,9.819400493,0.651508121,0.994626536,0.151662256,,,,1,,,1,
8/27/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5752,34,10056,436763,234,,,,,,,,,81,,,,0.027831372,,9.728269165,0.657611241,0.99651723,0.156889962,,,,1,,,0,
8/28/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5874,34,10253,443950,234,,,,,,,,,122,,,,0.028218151,,10.89019359,0.587447699,0.998769629,0.162013253,,,,2,,,0,
8/29/2020,US,AK,,2,,,iso1:us#iso2:us-ak,5985,34,10388,449259,234,,,,,,,,,111,,,,0.027600849,,11.34585022,0.563855422,1.001207627,0.155535961,,,,2,,,0,
8/30/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6036,34,10439,452822,234,,,,,,,,,51,,,,0.027314651,,11.04967341,0.578969072,1.003919319,0.14897966,,,,2,,,0,
8/31/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6075,34,10639,458071,234,,,,,,,,,39,,,,0.029023993,,10.34340562,0.618502203,1.00658831,0.148209189,,,,2,,,0,
9/1/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6109,36,10771,464873,234,,,,,,,,,34,,,,0.027852207,,9.52973306,0.671311475,1.008910725,0.153312268,,,,1,,,2,
9/2/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6181,36,11018,471738,234,,,,,,,,,72,,,,0.028325386,,9.959352173,0.642352941,1.010636282,0.158587645,,,,1,,,0,
9/3/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6287,37,11178,476770,234,,,,,,,,,106,,,,0.027280021,,10.44755571,0.612336449,1.012193102,0.15813823,,,,2,,,1,
9/4/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6416,37,11365,482436,234,,,,,,,,,129,,,,0.028082226,,10.5842527,0.604428044,1.013722535,0.157696721,,,,2,,,0,
9/5/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6514,39,11468,487215,234,,,,,,,,,98,,,,0.027666769,,10.33038686,0.619281664,1.015226874,0.157262456,,,,2,,,2,
9/6/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6603,39,11546,490792,234,,,,,,,,,89,,,,0.028328684,,11.07245624,0.577777778,1.016754312,0.151048019,,,,2,,,0,
9/7/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6637,39,11637,493604,234,,,,,,,,,34,,,,0.027319263,,10.97481553,0.582918149,1.018131168,0.144877053,,,,2,,,0,
9/8/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6670,39,11832,500052,234,,,,,,,,,33,,,,0.029277042,,10.95528739,0.583957219,1.019380559,0.144516385,,,,2,,,0,
9/9/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6735,39,11966,505199,234,,,,,,,,,65,,,,0.027550931,,10.8185904,0.59133574,1.02051767,0.155735134,,,,2,,,0,
9/10/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6860,39,12138,511650,234,,,,,,,,,125,,,,0.026785714,,11.18962509,0.571727749,1.0221688,0.155258494,,,,2,,,0,
9/11/2020,US,AK,,2,,,iso1:us#iso2:us-ak,6968,40,12343,517556,234,,,,,,,,,108,,,,0.027092914,,10.77953412,0.593478261,1.024653109,0.154541336,,,,2,,,1,
9/12/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7074,41,12425,521376,234,,,,,,,,,106,,,,0.027250982,,10.93575925,0.585,1.028122374,0.147766342,,,,2,,,1,
9/13/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7136,41,12460,523850,234,,,,,,,,,62,,,,0.02690451,,10.40849943,0.614634146,1.032738328,0.140660329,,,,2,,,0,
9/14/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7213,41,12632,528530,234,,,,,,,,,77,,,,0.027699674,,11.24820951,0.56875,1.038530349,0.133214813,,,,2,,,0,
9/15/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7256,41,12797,534880,234,,,,,,,,,43,,,,0.026960579,,11.44349093,0.559044369,1.045317151,0.137029135,,,,2,,,0,
9/16/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7308,41,12970,541919,234,,,,,,,,,52,,,,0.026614357,,11.18962509,0.571727749,1.052988219,0.140588192,,,,2,,,0,
9/17/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7413,41,13158,548548,234,,,,,,,,,105,,,,0.026900153,,10.79906226,0.592405063,1.061934072,0.143779249,,,,2,,,0,
9/18/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7528,42,13353,554478,234,,,,,,,,,115,,,,0.026626595,,10.93575925,0.585,1.07173311,0.146724013,,,,2,,,1,
9/19/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7613,42,13528,558570,234,,,,,,,,,85,,,,0.028801212,,10.52566828,0.607792208,1.082718546,0.143552791,,,,2,,,0,
9/20/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7704,42,13590,560816,234,,,,,,,,,91,,,,0.029661907,,11.09198438,0.576760563,1.094698853,0.140094374,,,,2,,,0,
9/21/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7775,42,13722,565235,234,,,,,,,,,71,,,,0.028839794,,10.97481553,0.582918149,1.107154476,0.142272248,,,,2,,,0,
9/22/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7821,42,13903,569680,234,,,,,,,,,46,,,,0.030802651,,11.03339996,0.579823009,1.119353201,0.144524282,,,,2,,,0,
9/23/2020,US,AK,,2,,,iso1:us#iso2:us-ak,7875,42,14126,576820,234,,,,,,,,,54,,,,0.032060349,,11.07245624,0.577777778,1.131144952,0.146893799,,,,2,,,0,
9/24/2020,US,AK,,2,,,iso1:us#iso2:us-ak,8015,43,14383,582098,234,,,,,,,,,140,,,,0.035226456,,11.75594119,0.544186047,1.14235439,0.143657913,,,,2,,,1,
9/25/2020,US,AK,,2,,,iso1:us#iso2:us-ak,8133,48,14576,587271,234,,,,,,,,,118,,,,0.035953669,,11.81452562,0.541487603,1.152944051,0.152147947,,,,2,,,5,
9/26/2020,US,AK,,2,,,iso1:us#iso2:us-ak,8244,48,14719,591027,234,,,,,,,,,111,,,,0.035395863,,12.3222573,0.519175911,1.162606896,0.155132027,,,,2,,,0,
9/27/2020,US,AK,,2,,,iso1:us#iso2:us-ak,8359,52,14800,593516,234,,,,,,,,,115,,,,0.035682689,,12.79093269,0.500152672,1.170910095,0.146961597,,,,2,,,4,
9/28/2020,US,AK,,2,,,iso1:us#iso2:us-ak,8477,52,15038,599575,234,,,,,,,,,118,,,,0.036908234,,13.70875534,0.466666667,1.177529568,0.139277217,,,,2,,,0,
9/29/2020,US,AK,,2,,,iso1:us#iso2:us-ak,8602,52,15318,604765,234,,,,,,,,,125,,,,0.038767123,,15.25147852,0.419462228,1.182241725,0.132143432,,,,2,,,0,
9/30/2020,US,AK,,2,,,iso1:us#iso2:us-ak,8707,52,15675,611334,234,,,,,,,,,105,,,,0.042952611,,16.24741374,0.39375,1.184991447,0.131349655,,,,2,,,0,
10/1/2020,US,AK,,2,,,iso1:us#iso2:us-ak,8838,53,15993,617947,234,,,,,,,,,131,,,,0.042980325,,16.07166047,0.398055893,1.18594821,0.131073462,,,,2,,,1,
10/2/2020,US,AK,,2,,,iso1:us#iso2:us-ak,8964,53,16475,623936,234,,,,,,,,,126,,,,0.049242817,,16.2278856,0.394223827,1.185201069,0.137062645,,,,2,,,0,
10/3/2020,US,AK,,2,,,iso1:us#iso2:us-ak,9111,54,16807,627824,234,,,,,,,,,147,,,,0.053696798,,16.93089869,0.377854671,1.183019988,0.131918766,,,,2,,,1,
10/4/2020,US,AK,,2,,,iso1:us#iso2:us-ak,9300,54,16937,630903,234,,,,,,,,,189,,,,0.054068414,,18.37598117,0.348140276,1.180105336,0.121213149,,,,2,,,0,
10/5/2020,US,AK,,2,,,iso1:us#iso2:us-ak,9511,54,17272,638165,234,,,,,,,,,211,,,,0.054722712,,20.19209833,0.316827853,1.176348062,0.116524278,,,,2,,,0,
10/6/2020,US,AK,,2,,,iso1:us#iso2:us-ak,9656,54,17575,642802,234,,1018,45,,130,93,6,,145,,,,0.056013302,,20.58266116,0.310815939,1.171997337,0.112006721,0.139534884,,0.715384615,2,,,0,
10/7/2020,US,AK,,2,,,iso1:us#iso2:us-ak,9784,55,18064,649972,234,,1011,46,,133,100,8,,128,,,,0.058229946,,21.03180841,0.304178273,1.167633514,0.107492945,0.195121951,,0.751879699,2,,,1,
10/8/2020,US,AK,,2,,,iso1:us#iso2:us-ak,9919,56,18530,656619,234,,1042,51,,141,94,8,,135,,,,0.061564221,,21.10992098,0.303052729,1.163530056,0.102904009,0.145454545,,0.666666667,2,,,1,
10/9/2020,US,AK,,2,,,iso1:us#iso2:us-ak,10099,56,18895,664335,234,,1065,64,,137,86,9,,180,,,,0.056516967,,22.16444062,0.288634361,1.160073082,0.103901952,0.15,,0.627737226,2,,,0,
10/10/2020,US,AK,,2,,,iso1:us#iso2:us-ak,10350,56,19161,668065,234,,969,54,,137,89,9,,251,,,,0.055264702,,24.19536734,0.26440678,1.157874668,0.1,0.157894737,,0.649635036,2,,,0,
10/11/2020,US,AK,,2,,,iso1:us#iso2:us-ak,10608,56,19398,671005,234,,947,50,,137,80,12,,258,,,,0.057820172,,25.5428091,0.250458716,1.157143942,0.1,0.173913043,,0.583941606,3,,,0,
10/12/2020,US,AK,,2,,,iso1:us#iso2:us-ak,10805,56,19678,676929,234,,977,55,,137,76,12,,197,,,,0.058440612,,25.26941512,0.25316847,1.157853752,0.1,0.164383562,,0.554744526,3,,,0,
10/13/2020,US,AK,,2,,,iso1:us#iso2:us-ak,10960,56,20251,684608,234,,945,56,,137,84,15,,155,,,,0.060159166,,25.46469654,0.251226994,1.15989612,0.1,0.220588235,,0.613138686,3,,,0,
10/14/2020,US,AK,,2,,,iso1:us#iso2:us-ak,11103,60,20767,693722,234,,949,60,,138,96,15,,143,,,,0.058187846,,25.75761866,0.248369977,1.16305778,0.1,0.263157895,,0.695652174,3,,,4,
10/15/2020,US,AK,,2,,,iso1:us#iso2:us-ak,11268,61,21424,702800,234,,928,59,,137,82,15,,165,,,,0.058970963,,26.34346291,0.242846553,1.16700467,0.1,0.214285714,,0.598540146,3,,,1,
10/16/2020,US,AK,,2,,,iso1:us#iso2:us-ak,11496,62,21923,709429,234,,991,68,,138,93,13,,228,,,,0.062923403,,27.2808137,0.234502505,1.171914293,0.1,0.224137931,,0.673913043,3,,,1,
10/17/2020,US,AK,,2,,,iso1:us#iso2:us-ak,11710,63,22538,715677,234,,918,69,,140,110,15,,214,,,,0.066229971,,26.55827246,0.240882353,1.177526603,0.1,0.333333333,,0.785714286,3,,,1,
10/18/2020,US,AK,,2,,,iso1:us#iso2:us-ak,11934,63,22847,718636,234,,884,66,,138,93,15,,224,,,,0.067521535,,25.89431565,0.247058824,1.183369359,0.1,0.25,,0.673913043,3,,,0,
10/19/2020,US,AK,,2,,,iso1:us#iso2:us-ak,12138,63,23467,725032,234,,875,67,,136,93,13,,204,,,,0.073017035,,26.03101264,0.24576144,1.188840197,0.101371104,0.232142857,,0.683823529,3,,,0,
10/20/2020,US,AK,,2,,,iso1:us#iso2:us-ak,12349,63,24643,735773,234,,906,74,,136,102,16,,211,,,,0.079053945,,27.12458857,0.235853132,1.193540828,0.100014148,0.32,,0.75,3,,,0,
10/21/2020,US,AK,,2,,,iso1:us#iso2:us-ak,12559,64,25702,745334,234,,901,71,,138,97,12,,210,,,,0.087272534,,28.43297405,0.225,1.196987515,0.1,0.226415094,,0.702898551,3,,,1,
10/22/2020,US,AK,,2,,,iso1:us#iso2:us-ak,12790,64,26676,754093,234,,886,87,,136,90,14,,231,,,,0.092881776,,29.72183139,0.215243101,1.199205275,0.104152466,0.233333333,,0.661764706,3,,,0,
10/23/2020,US,AK,,2,,,iso1:us#iso2:us-ak,13067,64,27431,762143,234,,926,67,,140,95,14,,277,,,,0.094603415,,30.67871032,0.208529599,1.199872383,0.103959888,0.237288136,,0.678571429,3,,,0,
10/24/2020,US,AK,,2,,,iso1:us#iso2:us-ak,13439,64,27994,766935,234,,922,66,,137,87,8,,372,,,,0.096201996,,33.76415668,0.189473684,1.199271347,0.1,0.137931034,,0.635036496,3,,,0,
10/25/2020,US,AK,,2,,,iso1:us#iso2:us-ak,13968,64,28481,770253,234,,886,69,,137,92,9,,529,,,,0.098408761,,39.72023984,0.161061947,1.197492993,0.1,0.166666667,,0.671532847,3,,,0,
10/26/2020,US,AK,,2,,,iso1:us#iso2:us-ak,14316,64,29202,778230,234,,898,81,,127,82,12,,348,,,,0.097313899,,42.53229222,0.150413223,1.194425932,0.1,0.210526316,,0.645669291,3,,,0,
10/27/2020,US,AK,,2,,,iso1:us#iso2:us-ak,14699,66,30053,787052,234,,951,79,,127,92,13,,383,,,,0.095432976,,45.89113256,0.139404255,1.190346086,0.1,0.270833333,,0.724409449,3,,,2,
10/28/2020,US,AK,,2,,,iso1:us#iso2:us-ak,15053,67,30962,794702,234,,887,88,,130,94,17,,354,,,,0.096287618,,48.70318494,0.131355253,1.185572947,0.1,0.320754717,,0.723076923,3,,,1,
10/29/2020,US,AK,,2,,,iso1:us#iso2:us-ak,15417,72,31924,802617,234,,973,89,,132,101,19,,364,,,,0.097597263,,51.30042776,0.124704987,1.179859059,0.1,0.38,,0.765151515,3,,,5,
10/30/2020,US,AK,,2,,,iso1:us#iso2:us-ak,15803,76,32981,809974,234,,956,94,,127,91,18,,386,,,,0.103969577,,53.42899519,0.119736842,1.174033547,0.1,0.333333333,,0.716535433,3,,,4,
10/31/2020,US,AK,,2,,,iso1:us#iso2:us-ak,16247,77,33733,814660,234,,942,98,,130,94,11,,444,,,,0.107343259,,54.83502138,0.116666667,1.16818981,0.1,0.234042553,,0.723076923,3,,,1,
11/1/2020,US,AK,,2,,,iso1:us#iso2:us-ak,16597,78,34239,819779,234,,906,96,,129,88,10,,350,,,,0.1041531,,51.33948405,0.124610118,1.162666303,0.1,0.196078431,,0.682170543,3,,,1,
11/2/2020,US,AK,,2,,,iso1:us#iso2:us-ak,16948,79,35067,827667,234,,900,97,,126,84,19,,351,,,,0.106054031,,51.39806847,0.124468085,1.157227152,0.1,0.31147541,,0.666666667,3,,,1,
11/3/2020,US,AK,,2,,,iso1:us#iso2:us-ak,17339,79,36022,836585,234,,856,95,,126,98,21,,391,,,,0.107545674,,51.5542936,0.124090909,1.152306269,0.1,0.428571429,,0.777777778,3,,,0,
11/4/2020,US,AK,,2,,,iso1:us#iso2:us-ak,17750,79,37207,846428,234,,1014,109,,126,95,25,,411,,,,0.107726277,,52.66739767,0.121468298,1.147515954,0.1,0.446428571,,0.753968254,3,,,0,
11/5/2020,US,AK,,2,,,iso1:us#iso2:us-ak,18064,79,38625,856286,234,,1020,112,,126,94,26,,314,,,,0.11099884,,51.69099059,0.12376275,1.142851131,0.1,0.448275862,,0.746031746,3,,,0,
11/6/2020,US,AK,,2,,,iso1:us#iso2:us-ak,18589,79,40205,866842,234,,988,111,,135,94,26,,525,,,,0.112712975,,54.40540227,0.11758794,1.138082964,0.1,0.388059701,,0.696296296,3,,,0,
11/7/2020,US,AK,,2,,,iso1:us#iso2:us-ak,19194,79,41469,872778,234,,1003,127,,127,85,19,,605,,,,0.117471983,,57.54943305,0.111163895,1.133283722,0.1,0.31147541,,0.669291339,3,,,0,
11/8/2020,US,AK,,2,,,iso1:us#iso2:us-ak,19712,79,42043,877582,234,,976,124,,125,78,21,,518,,,,0.118950722,,60.83016082,0.105168539,1.128237785,0.1,0.308823529,,0.624,3,,,0,
11/9/2020,US,AK,,2,,,iso1:us#iso2:us-ak,20185,79,43575,886541,234,,834,122,,133,85,19,,473,,,,0.126265175,,63.21259409,0.101204819,1.122910089,0.1,0.28358209,,0.639097744,3,,,0,
11/10/2020,US,AK,,2,,,iso1:us#iso2:us-ak,20715,87,44733,894749,234,,866,119,,139,94,19,,530,,,,0.130257944,,65.92700576,0.097037915,1.11688959,0.1,0.296875,,0.676258993,3,,,8,
11/11/2020,US,AK,,2,,,iso1:us#iso2:us-ak,21211,90,45705,904614,234,,1050,119,,139,95,16,,496,,,,0.127436866,,67.58689779,0.094654724,1.110323857,0.1,0.266666667,,0.683453237,3,,,3,
11/12/2020,US,AK,,2,,,iso1:us#iso2:us-ak,21689,90,46662,914028,234,,1059,127,,138,78,24,,478,,,,0.122181851,,70.789513,0.090372414,1.10311055,0.1,0.285714286,,0.565217391,3,,,0,
11/13/2020,US,AK,,2,,,iso1:us#iso2:us-ak,22282,91,48065,923128,234,,1043,126,,140,101,23,,593,,,,0.122532972,,72.11742662,0.088708367,1.095702712,0.1,0.370967742,,0.721428571,3,,,1,
11/14/2020,US,AK,,2,,,iso1:us#iso2:us-ak,23029,92,48944,929547,234,,1037,147,,138,108,26,,747,,,,0.116353278,,74.89042272,0.085423729,1.088171467,0.1,0.464285714,,0.782608696,3,,,1,
11/15/2020,US,AK,,2,,,iso1:us#iso2:us-ak,23688,92,49550,933621,234,,1000,149,,129,95,23,,659,,,,0.118134894,,77.64389067,0.082394366,1.080760719,0.1,0.403508772,,0.736434109,5,,,0,
11/16/2020,US,AK,,2,,,iso1:us#iso2:us-ak,24268,92,51729,943895,234,,861,138,,133,90,27,,580,,,,0.124473347,,79.73340181,0.080235121,1.073550021,0.1,0.385714286,,0.676691729,5,,,0,
11/17/2020,US,AK,,2,,,iso1:us#iso2:us-ak,24909,94,53211,953829,234,,933,149,,132,98,26,,641,,,,0.12549217,,81.90102552,0.078111588,1.066793233,0.1,0.433333333,,0.742424242,5,,,2,
11/18/2020,US,AK,,2,,,iso1:us#iso2:us-ak,25454,94,54518,965016,234,,980,142,,133,103,23,,545,,,,0.127327891,,82.85790445,0.077209522,1.060768124,0.1,0.433962264,,0.77443609,5,,,0,
11/19/2020,US,AK,,2,,,iso1:us#iso2:us-ak,25946,95,55535,975494,234,,957,128,,131,99,26,,492,,,,0.126146235,,83.13129844,0.076955603,1.055389304,0.1,0.448275862,,0.755725191,5,,,1,
11/20/2020,US,AK,,2,,,iso1:us#iso2:us-ak,26403,95,56470,988190,234,,938,125,,127,86,29,,457,,,,0.114405107,,80.47547119,0.079495268,1.051071968,0.1,0.414285714,,0.677165354,5,,,0,
11/21/2020,US,AK,,2,,,iso1:us#iso2:us-ak,27079,95,57406,996265,234,,932,136,,131,87,29,,676,,,,0.112556531,,79.08897314,0.080888889,1.047666487,0.1,0.397260274,,0.664122137,5,,,0,
11/22/2020,US,AK,,2,,,iso1:us#iso2:us-ak,27629,97,58233,1001645,234,,863,142,,137,83,32,,550,,,,0.11319697,,76.96040572,0.08312611,1.045267299,0.1,0.372093023,,0.605839416,5,,,2,
11/23/2020,US,AK,,2,,,iso1:us#iso2:us-ak,28128,97,59913,1014379,234,,850,138,,127,81,32,,499,,,,0.104032135,,75.37862625,0.084870466,1.043726077,0.1,0.41025641,,0.637795276,5,,,0,
11/24/2020,US,AK,,2,,,iso1:us#iso2:us-ak,28708,110,61127,1025668,234,,916,143,,125,87,36,,580,,,,0.099253965,,74.18740962,0.086233219,1.042473252,0.1,0.486486486,,0.696,3,,,13,
11/25/2020,US,AK,,2,,,iso1:us#iso2:us-ak,29386,110,62991,1040183,234,,1023,157,,126,87,36,,678,,,,0.101303204,,76.78465244,0.083316378,1.041511236,0.1,0.48,,0.69047619,5,,,0,
11/26/2020,US,AK,,2,,,iso1:us#iso2:us-ak,29940,113,63657,1046087,234,,1007,160,,129,99,40,,554,,,,0.103182367,,77.99539722,0.082023035,1.04036952,0.1,0.571428571,,0.76744186,5,,,3,
11/27/2020,US,AK,,2,,,iso1:us#iso2:us-ak,30612,113,64382,1053799,234,,967,155,,124,86,33,,672,,,,0.107615511,,82.19394764,0.077833215,1.039010359,0.1,0.464788732,,0.693548387,5,,,0,
11/28/2020,US,AK,,2,,,iso1:us#iso2:us-ak,31279,115,65154,1060688,234,,974,159,,122,93,33,,667,,,,0.10735614,,82.01819437,0.078,1.036787302,0.1,0.532258065,,0.762295082,5,,,2,
11/29/2020,US,AK,,2,,,iso1:us#iso2:us-ak,31896,115,65813,1067280,234,,972,162,,124,93,34,,617,,,,0.103530697,,83.32657985,0.076775252,1.033390113,0.1,0.523076923,,0.75,5,,,0,
11/30/2020,US,AK,,2,,,iso1:us#iso2:us-ak,32407,115,66924,1076769,234,,859,151,,124,105,36,,511,,,,0.101021599,,83.56091755,0.076559944,1.028486489,0.1,0.654545455,,0.846774194,5,,,0,
